node,degree,weighted_degree,clustering_coefficient,betweenness_centrality,closeness_centrality
Drug_100170361,16,10.611419546636938,0.4833767877072537,0.00014633147161523344,0.019890309343434342
Drug_100176870,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100193962,5,2.6,0.32573011399138874,1.9303528685043627e-06,0.003472222222222222
Drug_100208898,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100208902,3,1.8,0.5428835233189813,0.0,0.0020833333333333333
Drug_100208908,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100213046,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_100216209,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100216210,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100216237,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_100216239,16,10.474247544513943,0.5986048408471867,9.651764342521813e-07,0.010714285714285714
Drug_100216326,2,2.0,1.0,0.0,0.001388888888888889
Drug_100216416,5,4.0,0.7409723674632056,0.0,0.003472222222222222
Drug_100219024,2,1.5,0.6299605249474366,0.0,0.001388888888888889
Drug_100219078,13,6.618595724762053,0.3342826121006773,0.00011196046637325304,0.015427350427350429
Drug_100315411,0,0.0,0.0,0.0,0.0
Drug_100443379,19,12.666666666666666,0.7631428283688879,0.0,0.013194444444444444
Drug_100644241,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100667490,7,4.466666666666667,0.6355744044322907,0.0,0.004861111111111111
Drug_101349907,0,0.0,0.0,0.0,0.0
Drug_102723601,10,8.52518315018315,0.8427555022726123,0.0,0.006944444444444444
Drug_103010818,3,2.4,0.7883735163105242,0.0,0.0020833333333333333
Drug_103062316,17,10.70738296384972,0.5273415124751235,1.54428229480349e-05,0.011842105263157895
Drug_103081361,1,1.0,0.0,0.0,0.0006944444444444445
Drug_103086685,1,0.7560975609756098,0.0,0.0,0.0006944444444444445
Drug_103086686,11,5.707380926607594,0.5438167381465756,0.0,0.008653846153846154
Drug_104369359,5,4.066666666666666,0.6513511084898843,6.434509561681208e-07,0.003472222222222222
Drug_104659568,3,3.0,1.0,0.0,0.0020833333333333333
Drug_104659569,3,3.0,1.0,0.0,0.0020833333333333333
Drug_105251896,5,4.066666666666666,0.6513511084898843,6.434509561681208e-07,0.003472222222222222
Drug_105327147,1,1.0,0.0,0.0,0.0006944444444444445
Drug_105328940,16,9.087311930535087,0.5400218205288386,9.651764342521813e-07,0.010714285714285714
Drug_105353980,0,0.0,0.0,0.0,0.0
Drug_105361912,2,1.5625,0.6814202223120523,0.0,0.0015625
Drug_105361917,12,10.533333333333333,0.8369454456183822,0.0,0.008333333333333333
Drug_105381226,3,1.525,0.22714007410401746,1.9303528685043627e-06,0.0020833333333333333
Drug_105464096,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_106433117,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_106435110,2,1.178794178794179,0.5730795009521813,0.0,0.001388888888888889
Drug_106918313,358,314.42192662382274,0.8855926579355655,2.1873686895233573e-08,0.24861111111111112
Drug_106918638,5,3.618181818181818,0.44439599757470355,1.9303528685043627e-06,0.003472222222222222
Drug_109818231,16,11.083055577385393,0.6191066142464688,9.651764342521813e-07,0.010714285714285714
Drug_109825285,358,338.5118791058311,0.9302464116783354,2.1873686895233573e-08,0.24861111111111112
Drug_109871419,1,1.0,0.0,0.0,0.0006944444444444445
Drug_109887712,1,1.0,0.0,0.0,0.0006944444444444445
Drug_109966051,18,8.911376608500134,0.30154403875157554,0.00017752890049272874,0.018232783564814815
Drug_110096344,4,3.5,0.8855488076521759,0.0,0.0028935185185185184
Drug_110113978,1,1.0,0.0,0.0,0.0006944444444444445
Drug_110163178,1,1.0,0.0,0.0,0.0006944444444444445
Drug_110182969,15,13.10260444551742,0.8211039913847221,4.454660465779299e-07,0.010562865497076024
Drug_110324367,3,2.4,0.7883735163105242,0.0,0.0020833333333333333
Drug_110465263,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_111020241,15,8.188048552754434,0.5905643166172351,0.0,0.010560344827586207
Drug_111163584,4,2.5,0.5866403499649577,0.0,0.0034027777777777776
Drug_111228026,69,49.73088023088023,0.667500148496521,2.0805749953330138e-05,0.047960526315789474
Drug_111519069,48,24.86190476190476,0.568036914706781,1.0893667514428161e-05,0.03796875
Drug_111597571,3,1.7343795408311538,0.1819327809706184,1.6407999382287084e-05,0.006818181818181818
Drug_111707110,1,1.0,0.0,0.0,0.0006944444444444445
Drug_116126651,3,2.571428571428571,0.8514838849485784,0.0,0.0020833333333333333
Drug_116132265,0,0.0,0.0,0.0,0.0
Drug_116132283,4,3.75,0.9578867904919414,0.0,0.002777777777777778
Drug_116132344,4,3.9375,0.9789433952459707,0.0,0.002777777777777778
Drug_116156130,4,3.9375,0.9789433952459707,0.0,0.002777777777777778
Drug_117754772,0,0.0,0.0,0.0,0.0
Drug_123690938,1,1.0,0.0,0.0,0.0006944444444444445
Drug_124776445,1,1.0,0.0,0.0,0.0006944444444444445
Drug_124812758,1,1.0,0.0,0.0,0.0006944444444444445
Drug_124826799,16,11.621826319157613,0.6368070104519928,9.651764342521813e-07,0.010714285714285714
Drug_124950485,7,3.6666666666666665,0.1852324559448719,1.3512470079530538e-05,0.004861111111111111
Drug_124965990,358,338.5118791058311,0.930246411678335,2.1873686895233573e-08,0.24861111111111112
Drug_125102847,1,1.0,0.0,0.0,0.0006944444444444445
Drug_125880656,1,1.0,0.0,0.0,0.0006944444444444445
